project_id,project_name,sector,implementing_agency,planned_commissioning_year,completion_date,approved_cost_cr,reported_completion_expenditure_cr,predicted_cost_overrun,actual_cost_overrun,cost_error,predicted_delay_days,actual_delay_days,delay_error,predicted_risk,actual_risk
,"FOUR LANING OF ORISSA CHATTISHGARH 1,232.00 1,232.00 08/2015 08/",Road Transport And Highways,Not reported,2016,2015-10-31,2015.0,6.0,-94.64144645455079,-99.70223325062034,5.06078679606955,0.007308505457386996,0,0.007308505457386996,0,0
,IMPROVED OIL RECOVERY OF B-173A FIELD 352.49 352.49 03/2014 04/,Isprl,Not reported,2016,2015-10-31,2015.0,11.0,-94.64144645455079,-99.45409429280397,4.812647838253184,0.007308505457386996,0,0.007308505457386996,0,0
,KRISHNASHILA (NCL) (4MTY) 789.88 741.62 03/2013 03/,Nlc,Not reported,2016,2015-10-31,2015.0,12.0,-96.09861460798176,-99.40446650124069,3.3058518932589323,0.007308505457386996,0,0.007308505457386996,0,0
,"KUDANKULAM APP (NPCIL) 13,171.00 22,462.00 12/2008 06/",Atomic Energy,Not reported,2015,2015-10-31,2015.0,1.0,-96.72538141034362,-99.95037220843672,3.2249907980931027,0.007308505457386996,122,-121.99269149454261,0,1
,LECTURE THEATER AND LAB COMPLEX AT IIT 162.90 162.90 07/2012 07/,Adjoining Pragati Maidan Cpwd,Not reported,2014,2015-10-31,2012.0,23.0,-99.90804707091579,-98.8568588469185,-1.0511882239972863,0.0019037773012388452,517,-516.9980962226988,0,1
,LPG TERMINAL AT KOCHI 607.06 607.06 01/2016 01/,Ongc,Not reported,2017,2015-10-31,2016.0,15.0,-96.18043062201485,-99.25595238095238,3.0755217589375263,0.007308505457386996,0,0.007308505457386996,0,0
,MOUNDED BULLET PROJECT AT CPCL 279.00 279.00 12/2014 06/,Petroleum,Not reported,2015,2015-10-31,2015.0,1.0,-85.30161912395133,-99.95037220843672,14.648753084485392,0.007308505457386996,122,-121.99269149454261,0,1
,"NASHRI- CHANANI 2,159.00 2,159.00 06/2015 06/",Nhai,Not reported,2016,2015-10-31,2015.0,12.0,-97.84657742062616,-99.40446650124069,1.5578890806145296,0.007308505457386996,0,0.007308505457386996,0,0
,NORTHERN REGION SYSTEM 723.63 723.63 11/2014 06/,Pgcil,Not reported,2015,2015-10-31,2015.0,6.0,-94.64144645455079,-99.70223325062034,5.06078679606955,0.007308505457386996,0,0.007308505457386996,0,0
,NORTHERN REGION SYSTEM 803.34 803.34 03/2015 03/,Pgcil,Not reported,2015,2015-10-31,2015.0,2.0,-94.64144645455079,-99.90074441687344,5.259297962322648,0.007308505457386996,183,-182.9926914945426,0,1
,NORTHERN REGION SYSTEM STRENGHENING 752.64 752.64 07/2013 06/,Neepco,Not reported,2015,2015-10-31,2015.0,6.0,-94.64144645455079,-99.70223325062034,5.06078679606955,0.007308505457386996,0,0.007308505457386996,0,0
,"PETROCHEMICAL COMPLEX-II AT 08/2010 8,140.00 02/2014",Petroleum,Not reported,2014,2015-10-31,8752.0,7494.38,-19.249481347571706,-14.3695155393053,-4.879965808266405,5.828340176646493,334,-328.1716598233535,0,1
,"QUAZIGUND-BANIHAL KM.220.00 TO KM.188.00 1,987.00 1,987.00 07/2015 07/",Nhai,Not reported,2016,2015-10-31,2015.0,11.0,-97.84657742062616,-99.45409429280397,1.6075168721778113,0.007308505457386996,0,0.007308505457386996,0,0
,"RAJASTHAN ATOMIC POWER PROJECT -7 AND 12,320.00 12,320.00 12/2016 04/",Npcil,Not reported,2018,2015-10-31,2018.0,1.0,-94.64144645455079,-99.95044598612488,5.308999531574088,0.007308505457386996,0,0.007308505457386996,0,0
,STAGE I OF PHASE C/O PERMANENT CAMPUS 332.72 332.72 09/2016 09/,House Complex New Delhi Cpwd,Not reported,2016,2015-10-31,2016.0,3.0,-94.64144645455079,-99.85119047619048,5.209744021639693,0.007308505457386996,0,0.007308505457386996,0,0
,"STRATEGIC CRUDE OIL STORAGE PROJECT 672.00 1,178.35 10/2011 02/",Cpcl,Not reported,2015,2015-10-31,2015.0,8.0,-94.64144645455079,-99.6029776674938,4.961531212943015,0.007308505457386996,30,-29.992691494542612,0,0
,"SYSTEM STRENGTHENING -XIX IN 08/2012 1,935.35 12/2014",Aurangabad Corridor For Ipp,Not reported,2015,2015-10-31,1935.35,1222.68,-64.57899122479483,-36.82383031493011,-27.75516090986472,3.0731800719811204,244,-240.9268199280189,0,1
,"SYSTEM STRENGTHENING IN NR FOR SASAN 1,216.83 1,216.83 08/2012 06/",Pgcil,Not reported,2016,2015-10-31,2015.0,9.0,-94.64144645455079,-99.55334987593052,4.9119034213797335,0.007308505457386996,0,0.007308505457386996,0,0
,"SYSTEM STRENGTHENING IN WARDHA- 02/2012 1,310.85 02/2015",Power,Not reported,2015,2015-10-31,1310.85,1078.43,-9.418195518429023,-17.730480222756217,8.312284704327194,30.09210427629944,244,-213.90789572370056,0,1
,SYTEM STRENGTHENING XIII OF SR GRID 487.49 487.49 06/2014 06/,Pgcil,Not reported,2015,2015-10-31,2015.0,3.0,-94.64144645455079,-99.85111662531018,5.209670170759395,0.007308505457386996,60,-59.99269149454261,0,0
,"TPS-II EXPANSION (1470MW TO 1970MW) (NLC) 2,030.78 3,477.21 06/2009 03/",Coal,Not reported,2015,2015-10-31,2015.0,1.0,-92.45065523508993,-99.95037220843672,7.499716973346793,0.007308505457386996,213,-212.9926914945426,0,1
,TRANSMISSION SYSTEM FOR CONNECTIVITY 552.44 552.44 02/2014 06/,Pgcil,Not reported,2015,2015-10-31,2015.0,3.0,-94.64144645455079,-99.85111662531018,5.209670170759395,0.007308505457386996,60,-59.99269149454261,0,0
,TRANSMISSION SYSTEM FOR PHASE-I GENERATION PROJECTS IN,Power,Not reported,2013,2015-10-31,2743.19,2827.0,-49.876854471553095,3.0552021551551274,-52.932056626708224,1.5533604382187227,699,-697.4466395617812,0,1
,UPGRADATION OF NATIONAL FIRE SERVICES 205.00 205.00 03/2012 01/,For Iim                          Cpwd,Not reported,2015,2015-10-31,2015.0,3.0,-94.64144645455079,-99.85111662531018,5.209670170759395,0.007308505457386996,213,-212.9926914945426,0,1
,WAX PROJECT 06/2010 576.60 12/2013,Petroleum,Not reported,2015,2015-10-31,676.05,606.52,-16.928952157264543,-10.284742252791949,-6.644209904472595,46.156433939751075,244,-197.84356606024892,1,1
,ESTABLISHMENT OF AIRPORT OPERATIONS CONTROL CENTRES AT,Civil Aviation,Not reported,2014,2015-12-31,344.28,80.6,-12.998397244008235,-76.58882305100498,63.59042580699675,49.33797952130558,670,-620.6620204786944,1,1
,DEVELOPMENT OF STATE HIGHWAYS IN THE STATE OF BIHAR,Urban Development,Not reported,2010,2016-01-31,2727.89,2709.0,-35.89454819999909,-0.6924766027955627,-35.20207159720353,2.2335330292010833,2162,-2159.766466970799,0,1
,INSTALLATION OF ADDITIONAL HEAT TREATMENT FACILITIES IN SPP,Oddisha                         (Steel Authority Of India,Not reported,2014,2016-01-31,160.48,143.89,-20.262729144465776,-10.337736789631109,-9.924992354834668,67.27009004932748,517,-449.72990995067255,1,1
,"REBUILDING OF COKE OVEN BATTERY-3 AT RSP, ROURKELA,",Steel,Not reported,2014,2016-01-31,237.09,221.88,-27.148562565935986,-6.415285334683035,-20.733277231252952,47.666534648415364,426,-378.33346535158466,0,1
,TRANSMISSION SYSTEM FOR PHASE-I GEN PROJECT IN ORISSA -,Power,Not reported,2013,2016-01-31,2074.86,1975.94,-64.21603611735148,-4.767550581725999,-59.44848553562548,0.0,1066,-1066.0,0,1
,"COLD REPAIR OF COKE OVEN BATTERY-9 AT BSP, BHILAI,",Steel,Not reported,2014,2016-03-31,332.65,237.86,-26.772850815776472,-28.49541560198406,1.7225647862075881,49.363134503745265,608,-558.6368654962547,0,1
,2-LANING WITH PAVED SHOULDER OF RAEBARELI TO JAUNPUR,Road Transport And Highways,Not reported,2016,2016-04-30,569.38,737.59,-20.347675622338585,29.54266043766905,-49.890336060007634,55.038942323605845,0,55.038942323605845,1,1
,ACADEMIC CUM RESIDENTIAL CAMPUS AT HARINGHANTA KALYANI,Urban Development,Not reported,2012,2016-05-31,225.81,143.72,-7.655149426233034,-36.35357158673221,28.698422160499174,34.43726407977097,1460,-1425.562735920229,1,1
,RESIDENTIAL AND OTHER COMPLEXES FOR THE CAMPUS OF IIT,Wb For Iiser Kolkata             (Central Public Works,Not reported,2014,2016-05-31,171.1,192.24,-19.05304403531871,12.355347749853895,-31.408391785172604,63.99086489119339,638,-574.0091351088066,1,1
,REENGUS SIKAR,Road Transport And Highways,Not reported,2014,2016-07-31,333.51,226.96,-27.16824667628149,-31.948067524212163,4.779820847930672,49.363134503745265,699,-649.6368654962547,0,1
,TRANSMISSION SYSTEM ASSOCIATED WITH KRISHNAPATNAM UMPP-,Power,Not reported,2014,2016-07-31,1927.16,1642.57,-49.00903786167042,-14.767326013408338,-34.241711848262085,3.306014047183458,669,-665.6939859528165,0,1
,INSTALLATION OF 45MVA SAF T WITH OTHER ASSOCIATED,Steel,Not reported,2013,2016-11-30,187.33,183.07,-30.293496892719002,-2.274061816046559,-28.019435076672444,54.20608186767091,1156,-1101.793918132329,1,1
,SUB-STATION EXT. WORKS ASSOCIATED WITH TRANS. SYSTEM,Part-B                        (Power Grid Corporation Of,Not reported,2015,2016-11-30,167.4,121.3,-18.89710453559216,-27.53882915173238,8.64172461614022,68.06948211505507,365,-296.93051788494495,1,1
,TR. SYS. FOR PHASE-I PROJ. IN JHARKHAN AND WEST BENGAL,Power,Not reported,2014,2016-11-30,3201.44,3500.21,-39.05896524997124,9.332362936678495,-48.39132818664973,6.18770628356701,791,-784.812293716433,0,1
,2 LANNING OF MOKAMA-MUNGER 351.54 351.54 05/2013 03/,Nhai,Not reported,2016,2016-12-31,2016.0,1.0,-97.84657742062616,-99.95039682539682,2.103819404770661,0.007308505457386996,274,-273.9926914945426,0,1
,2 LANNING OF MUZAFFARPUR - SONBARSA 511.54 511.54 11/2013 03/,Nhai,Not reported,2016,2016-12-31,2016.0,3.0,-97.84657742062616,-99.85119047619048,2.0046130555643202,0.007308505457386996,213,-212.9926914945426,0,1
,2-LANNING WITH PS KHAGARIA-PURNEA 664.00 664.00 02/2014 03/,Nhai,Not reported,2016,2016-12-31,2016.0,3.0,-97.84657742062616,-99.85119047619048,2.0046130555643202,0.007308505457386996,213,-212.9926914945426,0,1
,2-LANNING WITH PS MOTIHARI-RAXAUL 375.09 375.09 04/2014 03/,Nhai,Not reported,2016,2016-12-31,2016.0,9.0,-97.84657742062616,-99.55357142857143,1.7069940079452692,0.007308505457386996,30,-29.992691494542612,0,0
,2000 BOYS HOSTEL(1000 DOUNLE BEDDED 171.86 171.86 03/2016 05/,For Iim                          Cpwd,Not reported,2017,2016-12-31,2017.0,4.0,-94.64144645455079,-99.80168567178978,5.1602392172389955,0.007308505457386996,0,0.007308505457386996,0,0
,4 LANING OF AMBALA - KAITHAL - PACKAGE -1 602.95 602.95 06/2016 06/,Nhai,Not reported,2018,2016-12-31,2016.0,24.0,-97.84657742062616,-98.80952380952381,0.9629463888976488,0.007308505457386996,0,0.007308505457386996,0,0
,4 LANING OF GOMTI CHAURAHA - UDAIPUR 914.50 914.50 10/2015 02/,Nhai,Not reported,2016,2016-12-31,2016.0,1.0,-97.84657742062616,-99.95039682539682,2.103819404770661,0.007308505457386996,305,-304.9926914945426,0,1
,"AGRA-BYPASS(NS-1/UP-1), NH-2,3 348.16 348.16 09/2007 03/",Nhai,Not reported,2016,2016-12-31,2016.0,3.0,-97.84657742062616,-99.85119047619048,2.0046130555643202,0.007308505457386996,213,-212.9926914945426,0,1
,"BEAWAR PALI PINDWARA 2,388.51 2,388.00 06/2014 03/",Nhai,Not reported,2016,2016-12-31,2016.0,3.0,-97.84657742062616,-99.85119047619048,2.0046130555643202,0.007308505457386996,213,-212.9926914945426,0,1
,"COMMON SYSTEM ASSOCIATED WITH 1,940.13 1,940.13 09/2014 06/",Pgcil,Not reported,2016,2016-12-31,2016.0,3.0,-94.64144645455079,-99.85119047619048,5.209744021639693,0.007308505457386996,121,-120.99269149454261,0,1
,CONSTRUCTION AND DEVELOPMENT OF 2 OFFSHORE,Shipping And Ports,Not reported,2010,2016-12-31,1228.0,1038.0,-21.669440424886965,-15.472312703583063,-6.197127721303902,180.0560057440232,2222,-2041.9439942559768,0,1
,CONSTRUCTION OF NISM CAMPUS AT 315.00 315.00 06/2015 10/,Urban Development,Not reported,2016,2016-12-31,2016.0,1.0,-90.29264667144042,-99.95039682539682,9.6577501539564,0.007308505457386996,60,-59.99269149454261,0,0
,"CONVERSION OF RIG SAGAR SAMRAT TO 861.79 1,256.72 05/2013 04/",Iocl,Not reported,2016,2016-12-31,2016.0,8.0,-94.64144645455079,-99.60317460317461,4.96172814862382,0.007308505457386996,30,-29.992691494542612,0,0
,DELHI/ HARYANA BORDER TO ROHTAK 486.00 486.00 05/2010 02/,Nhai,Not reported,2016,2016-12-31,2016.0,4.0,-97.84657742062616,-99.8015873015873,1.9550098809611427,0.007308505457386996,213,-212.9926914945426,0,1
,DEOLI-KOTA 593.00 593.00 07/2013 04/,Km)                            Nhai,Not reported,2016,2016-12-31,2016.0,8.0,-94.64144645455079,-99.60317460317461,4.96172814862382,0.007308505457386996,30,-29.992691494542612,0,0
,DEVELOPMENT OF WESTERN PERIPHERY OF 600.17 600.17 12/2014 05/,Ongc,Not reported,2017,2016-12-31,2016.0,13.0,-96.18043062201485,-99.35515873015873,3.1747281081438814,0.007308505457386996,0,0.007308505457386996,0,0
,"EASTERN REGION STRENGTHENING SCHEME- 1,364.52 1,364.52 04/2016 06/",Pgcil,Not reported,2016,2016-12-31,2016.0,3.0,-94.64144645455079,-99.85119047619048,5.209744021639693,0.007308505457386996,121,-120.99269149454261,0,1
,"ENNORE MANALI EXPRESS WAY,F/O SPECIAL 150.00 600.00 03/2006 03/",Shipping And Ports,Not reported,2016,2016-12-31,2016.0,4.0,-94.64144645455079,-99.8015873015873,5.160140847036516,0.007308505457386996,183,-182.9926914945426,0,1
,FORBESGANJ TO SIMRAHI (NH-57)(NHAI) 332.94 332.94 09/2008 03/,Road Transport And Highways,Not reported,2016,2016-12-31,2016.0,1.0,-94.64144645455079,-99.95039682539682,5.308950370846034,0.007308505457386996,274,-273.9926914945426,0,1
,FOUR LANNING OF LUDHIYANA- TALWANDI 479.00 479.00 N.A. 07/,Dorth,Not reported,2016,2016-12-31,2016.0,5.0,-94.64144645455079,-99.75198412698413,5.110537672433338,0.007308505457386996,30,-29.992691494542612,0,0
,"GURGAON - KOTPUTLI - JAIPUR (SIX LANE) 1,673.70 1,673.70 10/2011 01/",Nhai,Not reported,2016,2016-12-31,2016.0,5.0,-97.84657742062616,-99.75198412698413,1.9054067063579652,0.007308505457386996,213,-212.9926914945426,0,1
,HARIDWAR DEHRADUN APPROVED LENGTH 478.51 478.00 10/2013 07/,Dorth,Not reported,2016,2016-12-31,2016.0,2.0,-94.64144645455079,-99.90079365079364,5.259347196242857,0.007308505457386996,121,-120.99269149454261,0,1
,"INTEGRATED DEVELOPMENT OF B-127 FIELDS 2,059.63 2,665.65 03/2015 05/",At Madhuban         Oil,Not reported,2017,2016-12-31,2016.0,13.0,-94.64144645455079,-99.35515873015873,4.713712275607946,0.007308505457386996,0,0.007308505457386996,0,0
,JAIPUR-REENGUS 267.81 267.81 02/2013 03/,Nhai,Not reported,2016,2016-12-31,2016.0,1.0,-97.84657742062616,-99.95039682539682,2.103819404770661,0.007308505457386996,274,-273.9926914945426,0,1
,JHANJRA COMBINED PR(3.50 MTY) 602.86 602.86 03/2022 03/,Sccl,Not reported,2022,2016-12-31,2017.0,60.0,-94.64144645455079,-97.0252850768468,2.383838622296011,0.007308505457386996,0,0.007308505457386996,0,0
,KALYANIKHANI OPENCAST PROJECT 417.33 417.33 07/2016 03/,Ccl,Not reported,2019,2016-12-31,2017.0,24.0,-94.64144645455079,-98.81011403073872,4.168667576187929,0.007308505457386996,0,0.007308505457386996,0,0
,KISHANGARH-AJMER-BEAWER 795.00 795.00 05/2012 03/,Nhai,Not reported,2016,2016-12-31,2016.0,1.0,-97.84657742062616,-99.95039682539682,2.103819404770661,0.007308505457386996,274,-273.9926914945426,0,1
,"KOTA BYPASS,RJ-4, NH-76 (NHAI) 275.00 250.39 10/2008 03/",Nhai,Not reported,2016,2016-12-31,2016.0,1.0,-97.84657742062616,-99.95039682539682,2.103819404770661,0.007308505457386996,274,-273.9926914945426,0,1
,KULDA OCP (MAHANADI COALFIELDS LTD) 302.96 302.96 03/2010 03/,Bccl,Not reported,2017,2016-12-31,2016.0,12.0,-94.64144645455079,-99.40476190476191,4.763315450211124,0.007308505457386996,0,0.007308505457386996,0,0
,"MURADABAD-BAREILY 1,267.00 1,267.00 06/2013 03/",Nhai,Not reported,2016,2016-12-31,2016.0,3.0,-97.84657742062616,-99.85119047619048,2.0046130555643202,0.007308505457386996,213,-212.9926914945426,0,1
,MURAIDIH UG TURN-KEY PROJECT 339.88 339.88 04/2014 03/,Nlc,Not reported,2016,2016-12-31,2016.0,3.0,-96.09861460798176,-99.85119047619048,3.752575868208723,0.007308505457386996,213,-212.9926914945426,0,1
,NALBARI TO BIJNI (AS-6) 225.00 225.00 06/2008 04/,Nhai,Not reported,2016,2016-12-31,2016.0,3.0,-97.84657742062616,-99.85119047619048,2.0046130555643202,0.007308505457386996,183,-182.9926914945426,0,1
,"NORTHERN REGION SYSTEM 1,677.57 1,677.57 04/2013 03/",Pgcil,Not reported,2016,2016-12-31,2016.0,2.0,-94.64144645455079,-99.90079365079364,5.259347196242857,0.007308505457386996,244,-243.9926914945426,0,1
,NORTHERN REGION SYSTEM 410.29 410.29 02/2012 03/,Power,Not reported,2016,2016-12-31,2016.0,1.0,-89.74018403872898,-99.95039682539682,10.210212786667839,0.007308505457386996,274,-273.9926914945426,0,1
,NORTHERN REGION SYSTEM 524.40 524.40 05/2015 03/,Pgcil,Not reported,2016,2016-12-31,2016.0,3.0,-94.64144645455079,-99.85119047619048,5.209744021639693,0.007308505457386996,213,-212.9926914945426,0,1
,NORTHERN REGION TRANSMISSION 965.58 965.58 11/2012 03/,Pgcil,Not reported,2016,2016-12-31,2016.0,1.0,-94.64144645455079,-99.95039682539682,5.308950370846034,0.007308505457386996,274,-273.9926914945426,0,1
,"PANIPAT-JALANDHAR 6 LANE(KM 96 TO 387.1 1,108.00 2,288.00 11/2011 06/",Nhai,Not reported,2016,2016-12-31,2016.0,6.0,-97.84657742062616,-99.70238095238095,1.8558035317547876,0.007308505457386996,30,-29.992691494542612,0,0
,PANVEL-INDAPUR 942.69 942.69 06/2014 03/,Nhai,Not reported,2016,2016-12-31,2016.0,9.0,-97.84657742062616,-99.55357142857143,1.7069940079452692,0.007308505457386996,30,-29.992691494542612,0,0
,PARADIP HALDIA DURGAPUR LPG PIPELINE 913.00 913.00 08/2015 12/,Isprl,Not reported,2017,2016-12-31,2016.0,3.0,-94.64144645455079,-99.85119047619048,5.209744021639693,0.007308505457386996,0,0.007308505457386996,0,0
,"PARADIP REFINERY PROJECT 02/2009 29,777.00 11/2012",Petroleum,Not reported,2016,2016-12-31,34555.0,31427.9,-19.50145810360764,-9.049631023006796,-10.451827080600843,6.589226486979186,334,-327.4107735130208,0,1
,PATNA-BAKTZARPUR KM.181.3 TO KM.231.95 574.00 574.00 03/2014 03/,Nhai,Not reported,2016,2016-12-31,2016.0,3.0,-97.84657742062616,-99.85119047619048,2.0046130555643202,0.007308505457386996,213,-212.9926914945426,0,1
,"PIMPALGAON-NASIK-GONDE, NH-3 (NHDP- 940.00 940.00 07/2012 04/",Nhai,Not reported,2017,2016-12-31,2016.0,11.0,-97.84657742062616,-99.45436507936508,1.6077876587389142,0.007308505457386996,0,0.007308505457386996,0,0
,"PIPELINE REPLACEMENT PROJECT, 202.25 160.16 07/2016 07/",Unit(Mops)             Ongc,Not reported,2017,2016-12-31,2016.0,9.0,-94.64144645455079,-99.55357142857143,4.912124974020642,0.007308505457386996,0,0.007308505457386996,0,0
,PURNADIH OCP (3.0 MTY) 210.98 210.98 03/2013 03/,Sccl,Not reported,2017,2016-12-31,2016.0,12.0,-94.64144645455079,-99.40476190476191,4.763315450211124,0.007308505457386996,0,0.007308505457386996,0,0
,RKP OCP PHASE-I 209.78 209.78 03/2015 03/,Mcl,Not reported,2017,2016-12-31,2016.0,12.0,-96.09861460798176,-99.40476190476191,3.3061472967801535,0.007308505457386996,0,0.007308505457386996,0,0
,ROHTAK-BAWAL 650.00 650.00 11/2013 03/,Nhai,Not reported,2016,2016-12-31,2016.0,3.0,-97.84657742062616,-99.85119047619048,2.0046130555643202,0.007308505457386996,213,-212.9926914945426,0,1
,SAFDARJUNG HOSPITAL RE-DEVELOPMENT 444.70 444.70 12/2015 03/,Health And Family Welfare,Not reported,2016,2016-12-31,2016.0,3.0,-94.64144645455079,-99.85119047619048,5.209744021639693,0.007308505457386996,213,-212.9926914945426,0,1
,SECONDARY TANK FARM WITH DEHYDRATION 352.56 450.55 03/2017 03/,Ongc,Not reported,2018,2016-12-31,2017.0,12.0,-96.18043062201485,-99.40505701536935,3.224626393354498,0.007308505457386996,0,0.007308505457386996,0,0
,STAGE I OF PHASE C/O PERMANENT CAMPUS 332.72 332.72 09/2016 09/,Maharastra             Cpwd,Not reported,2017,2016-12-31,2016.0,4.0,-94.64144645455079,-99.8015873015873,5.160140847036516,0.007308505457386996,0,0.007308505457386996,0,0
,"STRATEGIC CRUDE OIL STORAGE PROJECT 732.00 1,227.00 10/2011 03/",Petroleum,Not reported,2016,2016-12-31,2016.0,1.0,-85.30161912395133,-99.95039682539682,14.648777701445496,0.007308505457386996,274,-273.9926914945426,0,1
,SYTEM STRENGTHENING OF SOUTHERN 297.33 346.79 08/2014 06/,Ntpc,Not reported,2017,2016-12-31,2016.0,9.0,-96.09861460798176,-99.55357142857143,3.454956820589672,0.007308505457386996,0,0.007308505457386996,0,0
,"TAPOVAN-VISHNUGAD HEP (4X130MW) 2,978.48 3,846.30 03/2013 12/",V                            Pgcil,Not reported,2019,2016-12-31,2018.0,6.0,-94.64144645455079,-99.70267591674926,5.061229462198469,0.007308505457386996,0,0.007308505457386996,0,0
,"TRANSMISSION SYSTEM ASSOCIATED WITH 1,575.30 1,575.30 05/2016 05/",Pgcil,Not reported,2016,2016-12-31,2016.0,1.0,-94.64144645455079,-99.95039682539682,5.308950370846034,0.007308505457386996,213,-212.9926914945426,0,1
,"TRANSMISSION SYSTEM ASSOCIATED WITH 1,927.16 1,940.58 10/2014 03/",Pgcil,Not reported,2016,2016-12-31,2016.0,1.0,-94.64144645455079,-99.95039682539682,5.308950370846034,0.007308505457386996,274,-273.9926914945426,0,1
,VKPL UPGRADATION AND LAYING OF SPURLINE (TO BHILWARA AND,Petroleum,Not reported,2011,2016-12-31,463.32,415.56,-17.96730933699547,-10.308210308210306,-7.659099028785164,155.74177714044416,2040,-1884.2582228595559,1,1
,CONSTRUCTION OF EXTENSION BUILDING TO PARLIAMENT HOUSE,Urban Development,Not reported,2013,2017-01-31,261.85,235.0,-6.777211860998303,-10.253962192094718,3.476750331096415,34.864393863488736,1371,-1336.1356061365113,1,1
,WIDENING AND STRENGTHENING TO 2-LANE WITH PS OF NIMBI,Road Transport And Highways,Not reported,2016,2017-02-28,368.15,231.79,-27.820668304628853,-37.03925030558196,9.218582000953106,61.88015919264022,424,-362.11984080735976,0,1
,SUB-STATION WORKS ASSOCIATED WITH SYSTEM STRENGTHENING,Power,Not reported,2017,2017-04-30,972.42,92.2,-4.137250015746343,-90.51850023652331,86.38125022077696,43.193133608532975,0,43.193133608532975,0,0
,INSTALLATION OF DIESEL HYDROTREATMENT UNIT (DHT) AND,Petroleum,Not reported,2017,2017-09-30,1714.0,1067.89,-33.05938578342847,-37.69603267211201,4.6366468886835435,4.165498870392155,121,-116.83450112960784,0,1
,WR-NR HVDC INTERCONNECTOR FOR IPP PROJECTS IN,Power,Not reported,2015,2017-09-30,9569.76,7311.17,-36.715953793906195,-23.60132333517246,-13.114630458733735,6.589226486979186,852,-845.4107735130208,0,1
,CONSTRUCTION OF NISM CAMPUS AT PATALGANGA RASAYANI,Urban Development,Not reported,2015,2017-10-31,315.0,302.82,-12.689061113513173,-3.866666666666669,-8.822394446846504,56.72183698525661,883,-826.2781630147434,1,1
,INSTALLATION OF DEMONSTRATION UNIT OF INDA DEPT AT,Petroleum,Not reported,2016,2017-10-31,163.88,82.45,-31.365308988988215,-49.68879668049792,18.32348769150971,66.99959009979604,487,-420.000409900204,0,1
,IMPLEMENTATION OF 50 MW WIND POWER PROJECT AT RAJASTHAN,Mines,Not reported,2016,2017-11-30,344.5,344.5,-19.14579194205642,0.0,-19.14579194205642,50.956582993980064,394,-343.0434170060199,1,1
,TRANSMISSION SYSTEM STRENTHENING ASSOCIATED WITH,Power,Not reported,2018,2017-11-30,244.19,123.33,-1.4117052384526616,-49.4942462836316,48.082541045178935,49.14316066118116,0,49.14316066118116,0,0
,SAFDARJUNG HOSPITAL RE-DEVELOPMENT AND OTHERS -SUPER,Health And Family Welfare,Not reported,2015,2017-12-31,444.7,326.3,-27.912399967815848,-26.624690802788393,-1.2877091650274544,58.74044631142968,761,-702.2595536885703,1,1
,"SAFDARJUNG HOSPITAL, NEW DELHI-REDEVELOPMENT and",Speciality Block                (Hospital Services,Not reported,2016,2017-12-31,196.7,170.0,-19.082709391849416,-13.57397051347229,-5.508738878377127,64.06125353540266,730,-665.9387464645973,1,1
,RAMANAGRAM-MYSORE DOUBLING WITH ELECTRIFICATION OF,Railways,Not reported,2013,2018-02-28,482.0,992.61,-9.006695957743922,105.93568464730289,-114.94238060504682,45.43293065557846,1825,-1779.5670693444215,1,1
,SURATPURA - HANUMANGARH - SRIGANGANAGAR GUAGE,Kengesii- Musore (Swr)                    (South Western,Not reported,2014,2018-02-28,516.23,694.13,-25.486851222878414,34.461383491854406,-59.94823471473282,51.18039016081901,1460,-1408.8196098391809,0,1
,CONNECTIVITY FOR KUDANKULAM 3 AND 4 (2000MW) WITH,Nr Part Of West Bengal And Transfer Of Power (Power,Not reported,2018,2018-03-31,162.11,125.0,-20.1182822045735,-22.891863549441744,2.7735813448682443,69.41629711382804,0,69.41629711382804,1,0
,TRANSMISSION SYSTEM FOR DEVELOPMENT OF POOLING STN. IN,Power,Not reported,2015,2018-03-31,4404.57,3700.95,-36.71314966950909,-15.974771657619243,-20.73837801188985,6.028748936898855,1185,-1178.9712510631011,0,1
,ESTABLISHMENT OF FIBER OPTIC COMMUNICATION SYSTEM IN,Power,Not reported,2014,2018-04-30,198.63,127.13,-4.56004527789829,-35.99657654936314,31.43653127146485,62.11646426425977,1337,-1274.8835357357402,0,1
,REMOVAL OF CONSTRAINTS IN 400KV BAYS EXTENSIONS AT 400KV,Northern Region                     (Power Grid,Not reported,2018,2018-04-30,207.88,17.0,-19.281769267107038,-91.82220511833751,72.54043585123047,58.6490143859116,0,58.6490143859116,1,0
,FUEL QUALITY UPGRADATION (DHDT/DHDS) PROJECT AT GUJARAT,Petroleum,Not reported,2017,2018-05-31,931.0,684.74,-16.46285166525502,-26.45112781954887,9.98827615429385,43.193133608532975,334,-290.806866391467,1,1
,AUGMENTATION OF TRANSFORMATION CAPACITY IN SOUTHERN,Power,Not reported,2019,2018-06-30,167.75,86.62,-7.558516206954259,-48.36363636363636,40.8051201566821,68.06948211505507,0,68.06948211505507,0,0
,2-LANNING WITH PS KHAGARIA-PURNEA,Road Transport And Highways,Not reported,2014,2018-09-30,664.0,654.59,-21.1949277722125,-1.4171686746987904,-19.77775909751371,46.834967248969875,1702,-1655.1650327510301,1,1
